"scaledX1" "scaledX2" "scaledX3" "scaledX4" "scaledY"
"318" 0.454153435427139 0.638364041653813 0.460913224646383 0.348452988885551 0
"319" 0.629146165064101 0.469471297337226 0.39401095229891 0.869384745623856 0.812913356642856
"320" 0.104719272073153 0.408399820417089 0.571750673696678 0.513940850378219 0.602059991327962
"321" 0.219501552582975 0.362489504133578 0.314999541233343 0.237472350419181 0.176091259055681
"322" 0.576299729631508 0.273632504450548 0.177369544164272 0.805947732051667 0.397940008672038
"323" 0.743140074741487 0.382528941153234 0.979607174937937 0.503918730713564 0.977723605288848
"324" 0.568794809602076 0.496386347252797 0.276471770893945 0.701002211966466 0.397940008672038
"325" 0.119113254123668 0.324495417067512 0.457188442071577 0.239192768781234 0.176091259055681
"326" 0.238794341024434 0.436798418314416 0.258480639615637 0.67724405363336 0.397940008672038
"327" 0.693603721092879 0.34253767029162 0.0207244601438197 0.733335153881865 0.397940008672038
"328" 0.455286940257856 0.571273440347637 0.537896858325666 0.248067942871187 0.301029995663981
"329" 0.00196628613331312 0.493885680484647 0.251649474661843 0.611158141948169 0.397940008672038
"330" 0.592717482954508 0.559468493433166 0.552177588429071 0.711133564542997 0.929418925714293
"331" 0.105521510805629 0.281830203925869 0.378637235802898 0.837843742319561 0.544068044350276
"332" 0.557271331797791 0.707994767068803 0.359452448332664 0.742565334935416 0.477121254719662
"333" 0.696133549134309 0.50144300172767 0.288911681809801 0.405772959392665 0.397940008672038
"334" 0.410508448544442 0.670930630610199 0.651193526759327 0.582457194352658 0.740362689494244
"335" 0.521331321068972 0.377688894096396 0.274170746909509 0.657063273164204 0.301029995663981
"336" 0.404132995195486 0.611415749100165 0.55771442739162 0.409241104344739 0.477121254719662
"337" 0.594734253687809 0.827143175788113 0.666178945457966 0.159370818427592 0.740362689494244
"338" 0.439476541113153 0.209934967028846 0.431215633847257 0.177885796990633 0.176091259055681
"339" 0.86274246735094 0.529395974700093 0.132876369145224 0.509817307954887 0.397940008672038
"340" 0.31376913725917 0.048882073657522 0.0642929111491228 0.632322018624212 0.301029995663981
"341" 0.712453962810946 0 0.014068748268839 0.862557688631585 0.301029995663981
"342" 0.323439449871441 0.265384840672263 0.507868495328778 0.433927742428794 0.397940008672038
"343" 0.331023847738723 0.27019183175183 0.573275102086367 0.315273491903111 0.740362689494244
"344" 0.258534755938621 0.433530939233303 0.468837375992784 0.47622818755291 0.544068044350276
"345" 0.398436825865954 0.320510227419807 0.331538151121476 0.886698162156258 0.477121254719662
"346" 0.114858565514669 0.74088847904141 0.525456947409809 0.474316611595074 0.477121254719662
"347" 0.54633617058057 0.469683659587755 0.745909426518669 0.362352876921816 0.397940008672038
"348" 0.292460032031367 0.532102323246084 0.0052516558024778 0.88661623747235 0.176091259055681
"349" 0.596219066665029 0.15242872848205 0.166612257037035 0.878014145662088 0.397940008672038
"350" 0.128655149487097 0.450077294418819 0.165418600845109 0.896119500805593 0.301029995663981
